,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
232,RBLBANK,EQ,06-Jun-2024,244.2,245.75,250.3,242.5,243.0,243.7,246.6,"96,29,295","2,37,46,05,343.65","57,843","48,30,179",50.16
233,RBLBANK,EQ,07-Jun-2024,243.7,245.0,253.0,242.5,250.5,251.25,249.42,"61,42,838","1,53,21,61,467.55","36,865","21,04,633",34.26
234,RBLBANK,EQ,10-Jun-2024,251.25,252.0,256.57,251.05,252.01,253.0,254.42,"41,94,970","1,06,72,75,271.83","31,671","12,27,297",29.26
235,RBLBANK,EQ,11-Jun-2024,253.0,254.1,256.3,251.2,253.55,253.65,254.32,"35,70,271","90,79,94,311.22","27,838","10,53,100",29.5
236,RBLBANK,EQ,12-Jun-2024,253.65,253.68,260.2,253.27,259.1,258.98,257.88,"56,72,852","1,46,28,97,488.77","34,220","14,18,307",25.0
237,RBLBANK,EQ,13-Jun-2024,258.98,260.04,262.0,257.05,259.2,259.83,259.48,"34,79,296","90,27,99,420.09","20,859","10,35,367",29.76
238,RBLBANK,EQ,14-Jun-2024,259.83,260.1,261.4,256.85,257.45,257.63,259.37,"34,14,351","88,55,69,018.08","26,471","12,59,180",36.88
239,RBLBANK,EQ,18-Jun-2024,257.63,258.04,265.32,257.63,259.9,259.81,261.59,"87,33,108","2,28,45,10,363.82","38,041","38,13,180",43.66
240,RBLBANK,EQ,19-Jun-2024,259.81,261.0,270.0,255.76,266.7,266.11,265.02,"1,23,35,878","3,26,92,89,462.49","72,695","38,70,431",31.38
241,RBLBANK,EQ,20-Jun-2024,266.11,267.0,269.66,265.01,267.22,267.09,267.55,"50,05,525","1,33,92,08,254.15","37,141","14,13,520",28.24
242,RBLBANK,EQ,21-Jun-2024,267.09,267.09,268.39,262.9,263.8,263.62,265.06,"39,27,443","1,04,09,96,904.58","33,298","11,84,532",30.16
243,RBLBANK,EQ,24-Jun-2024,263.62,260.82,261.0,252.0,256.85,256.62,255.24,"83,20,405","2,12,37,25,312.17","53,811","15,49,567",18.62
244,RBLBANK,EQ,25-Jun-2024,256.62,259.1,261.16,252.66,255.09,253.72,255.96,"53,24,274","1,36,27,87,860.16","35,755","17,99,753",33.8
245,RBLBANK,EQ,26-Jun-2024,253.72,253.99,260.99,253.72,256.65,257.65,258.47,"54,40,276","1,40,61,41,247.95","38,480","18,48,443",33.98
246,RBLBANK,EQ,27-Jun-2024,257.65,257.65,263.9,256.62,263.0,262.96,261.49,"82,74,829","2,16,37,52,482.05","54,801","28,80,532",34.81
247,RBLBANK,EQ,28-Jun-2024,262.96,263.8,270.39,262.01,262.98,262.98,266.03,"66,35,809","1,76,53,54,188.34","40,477","18,74,824",28.25
