,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
176,KALYANKJIL,EQ,15-Mar-2023,107.9,109.4,111.95,108.5,110.5,110.7,110.0,"23,63,569","25,99,87,530.00","22,209","8,17,180",34.57
177,KALYANKJIL,EQ,16-Mar-2023,110.7,111.45,111.45,108.2,109.0,108.95,109.31,"14,82,266","16,20,21,711.50","17,277","5,42,035",36.57
178,KALYANKJIL,EQ,17-Mar-2023,108.95,109.0,122.5,108.55,121.8,119.5,117.64,"2,00,34,019","2,35,67,04,749.50","59,456","1,07,15,843",53.49
179,KALYANKJIL,EQ,20-Mar-2023,119.5,120.95,124.6,117.85,118.55,118.5,120.26,"89,60,307","1,07,75,76,847.85","56,331","26,33,358",29.39
180,KALYANKJIL,EQ,21-Mar-2023,118.5,119.45,119.45,117.0,118.0,117.55,117.97,"19,35,891","22,83,68,302.75","13,706","6,82,446",35.25
181,KALYANKJIL,EQ,22-Mar-2023,117.55,118.35,120.1,116.6,117.2,118.55,119.04,"27,38,601","32,60,04,501.30","19,035","15,63,536",57.09
182,KALYANKJIL,EQ,23-Mar-2023,118.55,117.2,119.25,116.1,118.25,117.65,117.72,"15,89,780","18,71,56,193.55","13,349","5,39,334",33.93
183,KALYANKJIL,EQ,24-Mar-2023,117.65,118.25,119.65,115.35,116.25,116.6,117.59,"21,45,212","25,22,60,027.50","19,745","5,50,047",25.64
184,KALYANKJIL,EQ,27-Mar-2023,116.6,117.5,122.4,113.25,117.6,118.65,118.86,"45,88,226","54,53,66,490.30","33,017","10,45,050",22.78
185,KALYANKJIL,EQ,28-Mar-2023,118.65,112.0,112.0,105.6,107.9,107.15,109.18,"4,73,41,344","5,16,86,97,422.00","75,764","2,63,21,598",55.60
186,KALYANKJIL,EQ,29-Mar-2023,107.15,108.0,110.95,105.65,110.35,110.1,109.06,"69,95,799","76,29,42,106.15","31,776","31,58,121",45.14
187,KALYANKJIL,EQ,31-Mar-2023,110.1,110.2,110.8,105.0,105.8,105.35,105.96,"1,14,08,564","1,20,88,50,589.25","72,402","67,43,004",59.10
188,KALYANKJIL,EQ,03-Apr-2023,105.35,106.5,106.7,103.5,105.55,105.75,105.24,"57,22,604","60,22,23,853.65","31,710","29,21,046",51.04
189,KALYANKJIL,EQ,05-Apr-2023,105.75,106.0,107.6,104.85,105.65,106.1,106.41,"36,80,136","39,16,20,832.00","18,141","14,07,201",38.24
190,KALYANKJIL,EQ,06-Apr-2023,106.1,106.55,107.0,104.0,104.65,104.3,105.38,"27,74,723","29,24,11,838.85","17,596","13,04,171",47.00
191,KALYANKJIL,EQ,10-Apr-2023,104.3,104.85,105.45,103.5,104.2,104.0,104.11,"20,34,271","21,17,91,123.65","16,016","9,71,990",47.78
192,KALYANKJIL,EQ,11-Apr-2023,104.0,104.7,105.05,103.75,104.1,104.05,104.11,"17,39,733","18,11,23,382.15","12,724","9,42,984",54.20
193,KALYANKJIL,EQ,12-Apr-2023,104.05,104.5,104.65,103.0,103.8,103.4,103.48,"17,14,607","17,74,21,854.65","13,636","9,27,138",54.07
194,KALYANKJIL,EQ,13-Apr-2023,103.4,103.9,106.2,103.3,104.3,104.25,104.69,"29,97,070","31,37,64,693.90","20,991","11,75,812",39.23
195,KALYANKJIL,EQ,17-Apr-2023,104.25,104.4,104.45,103.0,103.7,103.45,103.57,"15,96,510","16,53,45,574.85","19,366","7,41,218",46.43
196,KALYANKJIL,EQ,18-Apr-2023,103.45,103.95,104.55,103.25,103.4,103.5,103.84,"13,57,031","14,09,12,992.20","12,338","7,07,200",52.11
197,KALYANKJIL,EQ,19-Apr-2023,103.5,103.95,104.2,102.3,103.1,102.6,103.07,"13,12,875","13,53,17,975.10","10,472","6,76,825",51.55
198,KALYANKJIL,EQ,20-Apr-2023,102.6,103.0,104.3,102.55,103.1,102.9,103.3,"13,46,022","13,90,37,412.25","10,848","6,38,277",47.42
199,KALYANKJIL,EQ,21-Apr-2023,102.9,104.85,104.85,102.35,103.0,103.1,103.17,"12,86,065","13,26,84,937.20","11,355","5,53,863",43.07
200,KALYANKJIL,EQ,24-Apr-2023,103.1,103.95,104.1,103.0,103.2,103.2,103.49,"8,43,083","8,72,46,524.55","11,978","4,27,782",50.74
201,KALYANKJIL,EQ,25-Apr-2023,103.2,103.45,104.9,102.25,103.15,103.15,103.68,"15,24,312","15,80,34,264.15","8,509","7,39,928",48.54
202,KALYANKJIL,EQ,26-Apr-2023,103.15,103.15,103.5,101.1,101.55,101.35,101.7,"17,77,834","18,08,08,211.85","16,190","10,37,729",58.37
203,KALYANKJIL,EQ,27-Apr-2023,101.35,101.35,102.15,100.95,101.95,101.7,101.6,"11,80,737","11,99,60,101.70","10,127","6,47,341",54.83
204,KALYANKJIL,EQ,28-Apr-2023,101.7,102.2,107.2,102.05,103.2,102.7,104.6,"67,99,696","71,12,77,560.50","35,610","22,07,708",32.47
205,KALYANKJIL,EQ,02-May-2023,102.7,103.65,106.5,102.75,105.8,105.6,104.84,"42,39,996","44,45,16,289.90","22,629","17,91,853",42.26
206,KALYANKJIL,EQ,03-May-2023,105.6,105.85,107.25,104.6,105.4,105.05,105.91,"29,05,981","30,77,79,503.90","15,959","11,89,465",40.93
207,KALYANKJIL,EQ,04-May-2023,105.05,106.5,107.0,105.0,105.7,105.65,105.65,"33,82,269","35,73,30,171.40","13,588","20,64,621",61.04
208,KALYANKJIL,EQ,05-May-2023,105.65,105.65,107.3,104.15,104.9,104.8,105.45,"24,41,480","25,74,53,245.20","12,068","9,91,891",40.63
209,KALYANKJIL,EQ,08-May-2023,104.8,105.25,105.9,104.3,105.3,104.9,105.05,"13,34,845","14,02,25,988.80","8,083","5,96,520",44.69
210,KALYANKJIL,EQ,09-May-2023,104.9,104.9,107.45,104.65,105.0,105.15,105.98,"18,79,585","19,91,90,122.75","9,119","7,65,483",40.73
211,KALYANKJIL,EQ,10-May-2023,105.15,105.5,106.5,104.35,104.9,104.9,105.03,"12,41,314","13,03,73,556.20","8,922","5,78,196",46.58
212,KALYANKJIL,EQ,11-May-2023,104.9,105.45,106.6,105.2,106.35,106.45,106.09,"16,74,733","17,76,66,721.55","8,478","9,86,006",58.88
213,KALYANKJIL,EQ,12-May-2023,106.45,106.5,109.8,106.1,108.55,108.55,108.68,"53,66,359","58,32,12,527.85","21,896","19,49,687",36.33
214,KALYANKJIL,EQ,15-May-2023,108.55,109.0,111.4,104.0,107.3,106.55,107.19,"1,00,32,283","1,07,53,29,217.00","45,174","25,79,634",25.71
215,KALYANKJIL,EQ,16-May-2023,106.55,107.0,109.7,106.7,108.5,108.35,108.63,"35,28,657","38,33,28,523.15","27,712","15,20,393",43.09
216,KALYANKJIL,EQ,17-May-2023,108.35,109.0,109.4,106.35,107.25,107.15,107.39,"17,25,503","18,52,98,702.40","9,900","7,44,761",43.16
217,KALYANKJIL,EQ,18-May-2023,107.15,107.9,108.2,106.25,106.85,106.75,107.01,"12,73,510","13,62,72,685.10","7,089","5,92,382",46.52
218,KALYANKJIL,EQ,19-May-2023,106.75,106.95,107.15,104.15,104.7,104.8,104.94,"15,72,073","16,49,66,217.80","10,304","6,73,123",42.82
219,KALYANKJIL,EQ,22-May-2023,104.8,105.6,108.9,105.55,107.1,107.0,107.59,"36,80,720","39,59,94,575.05","17,462","13,66,349",37.12
220,KALYANKJIL,EQ,23-May-2023,107.0,107.55,107.8,105.6,106.35,106.05,106.56,"11,88,180","12,66,16,837.30","8,852","5,75,152",48.41
221,KALYANKJIL,EQ,24-May-2023,106.05,106.4,107.7,105.8,106.25,106.1,106.6,"15,34,036","16,35,30,832.90","11,254","7,38,886",48.17
222,KALYANKJIL,EQ,25-May-2023,106.1,106.3,106.45,104.6,105.3,105.2,105.51,"9,56,755","10,09,44,203.25","6,475","4,95,787",51.82
223,KALYANKJIL,EQ,26-May-2023,105.2,105.9,106.7,105.15,105.8,105.65,105.8,"7,17,468","7,59,06,787.70","5,257","3,09,999",43.21
224,KALYANKJIL,EQ,29-May-2023,105.65,106.5,106.5,105.3,105.75,105.7,105.77,"7,90,306","8,35,93,976.65","5,268","3,38,259",42.80
225,KALYANKJIL,EQ,30-May-2023,105.7,105.9,106.5,105.0,105.5,105.35,105.59,"7,06,250","7,45,75,806.20","5,817","3,38,317",47.90
226,KALYANKJIL,EQ,31-May-2023,105.35,105.35,106.0,104.8,105.7,105.65,105.51,"17,77,379","18,75,27,486.40","5,183","12,84,551",72.27
227,KALYANKJIL,EQ,01-Jun-2023,105.65,105.65,109.65,104.9,108.8,108.7,107.96,"39,24,920","42,37,48,902.85","16,088","17,39,377",44.32
228,KALYANKJIL,EQ,02-Jun-2023,108.7,109.0,114.6,109.0,112.5,112.65,112.51,"97,28,071","1,09,45,52,909.65","37,411","25,40,605",26.12
229,KALYANKJIL,EQ,05-Jun-2023,112.65,112.5,113.35,110.35,111.55,111.2,111.55,"32,26,338","35,98,83,714.70","15,689","13,70,411",42.48
230,KALYANKJIL,EQ,06-Jun-2023,111.2,111.6,111.6,108.8,110.95,111.1,110.28,"20,40,365","22,50,03,810.40","10,996","5,29,090",25.93
231,KALYANKJIL,EQ,07-Jun-2023,111.1,111.5,112.4,110.1,110.65,110.55,111.02,"14,09,830","15,65,15,355.50","9,094","5,81,186",41.22
232,KALYANKJIL,EQ,08-Jun-2023,110.55,110.6,113.65,110.55,112.1,111.85,112.03,"39,50,315","44,25,35,925.15","17,294","12,25,780",31.03
233,KALYANKJIL,EQ,09-Jun-2023,111.85,112.7,113.3,110.6,111.0,111.0,111.91,"14,62,452","16,36,62,809.15","8,692","5,32,088",36.38
234,KALYANKJIL,EQ,12-Jun-2023,111.0,111.45,111.65,109.0,109.4,109.35,110.24,"13,51,654","14,90,05,709.60","9,049","6,36,345",47.08
235,KALYANKJIL,EQ,13-Jun-2023,109.35,109.9,115.45,109.45,114.6,114.8,113.04,"49,61,518","56,08,70,629.40","24,943","21,62,663",43.59
236,KALYANKJIL,EQ,14-Jun-2023,114.8,114.9,115.75,112.35,112.9,112.6,113.88,"32,36,712","36,85,83,288.10","16,562","14,38,967",44.46
237,KALYANKJIL,EQ,15-Jun-2023,112.6,113.0,117.45,112.25,113.15,114.2,115.47,"1,30,66,200","1,50,87,56,872.40","42,890","52,51,004",40.19
238,KALYANKJIL,BL,16-Jun-2023,87.0,113.1,113.1,113.1,113.1,113.1,113.1,"6,41,02,561","7,24,99,99,649.10",6,-,-
239,KALYANKJIL,EQ,16-Jun-2023,114.2,119.1,134.9,119.1,133.8,131.1,127.06,"5,68,10,999","7,21,85,25,903.10","2,04,538","89,34,441",15.73
240,KALYANKJIL,EQ,19-Jun-2023,131.1,134.0,137.6,130.25,133.4,132.85,133.98,"2,60,50,078","3,49,01,55,778.75","1,31,146","37,91,915",14.56
241,KALYANKJIL,EQ,20-Jun-2023,132.85,133.0,133.45,126.8,127.7,127.9,129.0,"83,57,824","1,07,81,31,019.35","44,403","18,65,134",22.32
242,KALYANKJIL,EQ,21-Jun-2023,127.9,128.5,129.7,125.8,128.1,128.65,127.61,"56,10,434","71,59,40,924.40","28,265","11,16,592",19.90
243,KALYANKJIL,EQ,22-Jun-2023,128.65,128.2,128.35,121.5,123.4,123.0,124.34,"53,17,492","66,11,86,886.35","29,000","14,57,768",27.41
244,KALYANKJIL,EQ,23-Jun-2023,123.0,123.5,127.7,123.5,127.2,126.6,125.93,"82,73,467","1,04,18,43,447.20","39,784","15,48,662",18.72
245,KALYANKJIL,EQ,26-Jun-2023,126.6,127.35,130.9,127.15,129.55,130.2,129.11,"41,86,141","54,04,62,764.85","28,106","12,94,892",30.93
246,KALYANKJIL,EQ,27-Jun-2023,130.2,130.85,136.95,130.0,135.85,135.65,133.54,"62,59,305","83,58,56,225.15","35,773","24,90,349",39.79
247,KALYANKJIL,EQ,28-Jun-2023,135.65,136.25,143.75,135.55,141.8,141.95,139.86,"1,45,13,250","2,02,98,24,820.05","75,551","35,04,636",24.15
