,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
158,LATENTVIEW,EQ,16-Feb-2024,522.55,521.0,526.7,510.0,513.55,512.85,515.53,"5,74,358","29,61,01,472.40","20,953","2,58,087",44.93
159,LATENTVIEW,EQ,19-Feb-2024,512.85,513.25,525.0,511.3,522.9,522.6,519.12,"5,50,658","28,58,59,269.85","19,958","2,23,271",40.55
160,LATENTVIEW,EQ,20-Feb-2024,522.6,525.0,529.5,512.95,515.05,514.45,519.94,"4,81,807","25,05,10,810.85","16,177","1,92,357",39.92
161,LATENTVIEW,EQ,21-Feb-2024,514.45,514.2,517.1,497.9,503.0,501.85,506.65,"4,28,900","21,73,02,677.50","17,573","2,01,173",46.90
162,LATENTVIEW,EQ,22-Feb-2024,501.85,504.4,512.9,496.3,509.4,508.9,505.27,"4,22,800","21,36,29,889.20","17,014","1,75,201",41.44
163,LATENTVIEW,EQ,23-Feb-2024,508.9,513.9,530.8,512.5,517.0,514.85,520.83,"9,44,648","49,20,01,786.10","34,977","3,06,325",32.43
164,LATENTVIEW,EQ,26-Feb-2024,514.85,514.5,526.2,509.95,521.0,522.95,521.23,"6,84,979","35,70,34,142.25","20,693","2,49,149",36.37
165,LATENTVIEW,EQ,27-Feb-2024,522.95,522.0,538.0,520.15,523.0,523.05,528.61,"12,90,847","68,23,56,040.00","38,795","4,25,014",32.93
166,LATENTVIEW,EQ,28-Feb-2024,523.05,527.7,533.3,503.0,506.7,506.1,516.22,"7,95,654","41,07,33,301.45","27,637","3,22,103",40.48
167,LATENTVIEW,EQ,29-Feb-2024,506.1,505.9,520.8,501.35,508.5,509.75,510.2,"5,77,675","29,47,27,850.95","22,420","1,72,253",29.82
168,LATENTVIEW,EQ,01-Mar-2024,509.75,512.95,524.0,510.8,516.5,516.45,518.34,"6,83,886","35,44,87,108.70","23,097","2,30,870",33.76
169,LATENTVIEW,EQ,02-Mar-2024,516.45,517.95,525.25,513.95,523.8,524.0,522.39,"1,27,014","6,63,50,745.70","4,451","73,905",58.19
170,LATENTVIEW,EQ,04-Mar-2024,524.0,525.0,527.0,515.05,516.7,516.6,518.71,"2,48,555","12,89,29,147.85","13,092","1,26,658",50.96
171,LATENTVIEW,EQ,05-Mar-2024,516.6,516.0,516.0,504.1,508.9,505.85,508.45,"4,93,673","25,10,10,089.00","16,396","2,71,294",54.95
172,LATENTVIEW,EQ,06-Mar-2024,505.85,504.0,505.55,488.3,498.15,498.95,497.06,"6,97,319","34,66,08,548.40","28,521","3,33,592",47.84
173,LATENTVIEW,EQ,07-Mar-2024,498.95,500.0,504.9,492.55,493.9,494.6,497.38,"3,21,292","15,98,05,259.75","13,317","1,47,988",46.06
174,LATENTVIEW,EQ,11-Mar-2024,494.6,493.95,497.65,474.8,477.9,477.15,485.41,"6,26,679","30,41,97,210.60","28,169","3,40,249",54.29
175,LATENTVIEW,EQ,12-Mar-2024,477.15,477.15,483.55,467.0,473.5,474.7,476.1,"7,41,545","35,30,50,543.15","31,317","3,13,633",42.29
176,LATENTVIEW,EQ,13-Mar-2024,474.7,476.1,480.6,439.1,443.55,443.55,456.34,"11,78,506","53,77,95,928.90","54,850","5,51,248",46.78
177,LATENTVIEW,EQ,14-Mar-2024,443.55,443.55,454.55,430.0,452.8,450.5,446.98,"10,30,127","46,04,41,099.40","46,841","4,15,840",40.37
178,LATENTVIEW,EQ,15-Mar-2024,450.5,451.9,460.8,440.5,450.05,449.75,449.14,"5,78,415","25,97,89,523.80","28,800","2,29,324",39.65
179,LATENTVIEW,EQ,18-Mar-2024,449.75,450.0,451.25,438.05,440.25,439.75,442.01,"6,42,635","28,40,48,247.10","29,586","3,33,792",51.94
180,LATENTVIEW,EQ,19-Mar-2024,439.75,440.0,444.9,434.95,440.0,439.95,440.12,"7,55,167","33,23,64,099.15","32,091","4,02,987",53.36
181,LATENTVIEW,EQ,20-Mar-2024,439.95,440.5,449.2,434.1,445.0,446.8,442.7,"5,15,255","22,81,02,447.50","19,676","2,57,054",49.89
182,LATENTVIEW,EQ,21-Mar-2024,446.8,452.8,467.85,452.0,466.85,465.25,463.03,"7,37,242","34,13,64,099.15","28,445","3,74,752",50.83
183,LATENTVIEW,EQ,22-Mar-2024,465.25,460.3,470.7,458.25,467.55,467.8,464.88,"4,69,020","21,80,36,689.25","19,493","2,60,920",55.63
184,LATENTVIEW,EQ,26-Mar-2024,467.8,467.8,469.7,452.3,453.7,454.4,457.96,"6,61,059","30,27,37,708.55","25,059","4,31,517",65.28
185,LATENTVIEW,EQ,27-Mar-2024,454.4,454.8,472.0,454.8,462.55,462.1,464.29,"7,95,061","36,91,42,491.55","26,221","4,74,638",59.70
186,LATENTVIEW,EQ,28-Mar-2024,462.1,465.0,520.0,459.35,505.0,507.75,503.74,"70,87,750","3,57,04,05,531.40","1,23,225","9,63,236",13.59
187,LATENTVIEW,EQ,01-Apr-2024,507.75,511.85,530.4,509.0,522.65,522.5,520.2,"18,69,290","97,23,99,484.30","48,518","4,17,633",22.34
188,LATENTVIEW,EQ,02-Apr-2024,522.5,525.0,546.05,520.55,534.0,534.8,535.17,"28,12,724","1,50,52,75,899.90","57,711","7,57,904",26.95
189,LATENTVIEW,EQ,03-Apr-2024,534.8,534.0,553.5,532.0,538.0,540.0,542.55,"20,50,097","1,11,22,89,719.05","39,723","5,27,307",25.72
190,LATENTVIEW,EQ,04-Apr-2024,540.0,542.7,546.0,532.45,541.75,541.9,540.07,"8,86,074","47,85,37,690.95","24,523","3,25,786",36.77
191,LATENTVIEW,EQ,05-Apr-2024,541.9,541.9,560.8,538.05,550.0,549.75,551.07,"20,53,518","1,13,16,28,105.35","43,194","6,79,820",33.11
