,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
198,KALYANKJIL,EQ,16-Apr-2024,418.8,418.0,427.9,410.6,414.45,413.25,416.93,"25,21,585","1,05,13,29,514.30","53,860","15,62,555",61.97
199,KALYANKJIL,EQ,18-Apr-2024,413.25,417.4,422.2,400.0,407.0,402.15,409.22,"15,00,527","61,40,42,274.75","43,880","9,78,298",65.20
200,KALYANKJIL,EQ,19-Apr-2024,402.15,402.3,411.95,396.8,407.4,408.55,408.46,"19,84,552","81,06,06,488.85","52,366","9,99,730",50.38
201,KALYANKJIL,EQ,22-Apr-2024,408.55,415.0,415.0,400.15,403.0,401.7,404.93,"13,72,201","55,56,50,845.80","44,507","7,71,451",56.22
202,KALYANKJIL,EQ,23-Apr-2024,401.7,405.0,418.65,402.7,416.0,414.65,411.83,"18,15,454","74,76,65,215.15","48,498","8,29,382",45.68
203,KALYANKJIL,EQ,24-Apr-2024,414.65,417.6,424.0,413.15,422.0,421.8,418.74,"16,55,182","69,30,96,825.20","38,882","9,78,653",59.13
204,KALYANKJIL,EQ,25-Apr-2024,421.8,421.75,422.0,414.65,418.5,417.8,417.42,"9,83,530","41,05,45,482.50","34,910","5,67,610",57.71
205,KALYANKJIL,EQ,26-Apr-2024,417.8,418.0,421.8,415.5,420.1,419.4,419.85,"13,47,012","56,55,36,457.25","24,714","9,89,582",73.46
206,KALYANKJIL,EQ,29-Apr-2024,419.4,422.8,425.0,409.1,412.8,411.65,415.51,"9,75,696","40,54,07,475.15","27,513","5,90,981",60.57
207,KALYANKJIL,EQ,30-Apr-2024,411.65,414.1,421.35,412.9,414.5,414.1,415.64,"22,71,167","94,39,79,477.75","54,889","12,97,954",57.15
208,KALYANKJIL,EQ,02-May-2024,414.1,414.85,418.4,408.3,411.9,411.8,412.84,"9,82,676","40,56,91,852.50","29,540","5,61,635",57.15
209,KALYANKJIL,EQ,03-May-2024,411.8,414.8,415.8,403.5,407.0,406.1,408.31,"12,43,796","50,78,55,974.95","35,758","7,98,646",64.21
210,KALYANKJIL,EQ,06-May-2024,406.1,408.0,408.0,389.1,401.0,400.05,396.86,"25,56,156","1,01,44,47,282.15","60,648","15,75,423",61.63
211,KALYANKJIL,EQ,07-May-2024,400.05,401.0,401.0,378.9,391.6,388.5,389.87,"13,81,721","53,86,85,146.25","45,710","7,33,276",53.07
